sno,id_no,species,1.1. ecosystem conversion,1.2. ecosystem degradation,1.3. indirect ecosystem effects,2.1. species mortality,2.2. species disturbance,2.3.1. hybridization,2.3.2. competition,2.3.3. loss of mutualism,2.3.4. loss of pollinator,2.3.5. inbreeding,2.3.6. skewed sex ratios,2.3.7. reduced reproductive success,2.3.8. other,1.1. housing & urban areas,1.2. commercial & industrial areas,1.3. tourism & recreation areas,2.1.1. shifting agriculture,2.1.2. small-holder farming,2.1.3. agro-industry farming,2.1.4. scale unknown/unrecorded,2.2.1. small-holder plantations,2.2.2. agro-industry plantations,2.2.3. scale unknown/unrecorded,2.3.1. nomadic grazing,"2.3.2. small-holder grazing, ranching or farming","2.3.3. agro-industry grazing, ranching or farming",2.3.4. scale unknown/unrecorded,2.4.1. subsistence/artisinal aquaculture,2.4.2. industrial aquaculture,2.4.3. scale unknown/unrecorded,3.1. oil & gas drilling,3.2. mining & quarrying,3.3. renewable energy,4.1. roads & railroads,4.2. utility & service lines,4.3. shipping lanes,4.4. flight paths,5.1.1. intentional use (species being assessed is the target),5.1.2. unintentional effects (species being assessed is not the target),5.1.3. persecution/control,5.1.4. motivation unknown/unrecorded,5.2.1. intentional use (species being assessed is the target),5.2.2. unintentional effects (species being assessed is not the target),5.2.3. persecution/control,5.2.4. motivation unknown/unrecorded,5.3.1. intentional use: subsistence/small scale (species being assessed is the target) [harvest],5.3.2. intentional use: large scale (species being assessed is the target) [harvest],5.3.3. unintentional effects: subsistence/small scale (species being assessed is not the target) [harvest],5.3.4. unintentional effects: large scale (species being assessed is not the target) [harvest],5.3.5. motivation unknown/unrecorded,5.4.1. intentional use: subsistence/small scale (species being assessed is the target) [harvest],5.4.2. intentional use: large scale (species being assessed is the target) [harvest],5.4.3. unintentional effects: subsistence/small scale (species being assessed is not the target) [harvest],5.4.4. unintentional effects: large scale (species being assessed is not the target) [harvest],5.4.5. persecution/control,5.4.6. motivation unknown/unrecorded,6.1. recreational activities,"6.2. war, civil unrest & military exercises",6.3. work & other activities,7.1.1. increase in fire frequency/intensity,7.1.2. supression in fire frequency/intensity,7.1.3. trend unknown/unrecorded,7.2.1. abstraction of surface water (domestic use),7.2.2. abstraction of surface water (commercial use),7.2.3. abstraction of surface water (agricultural use),7.2.4. abstraction of surface water (unknown use),7.2.5. abstraction of ground water (domestic use),7.2.6. abstraction of ground water (commercial use),7.2.7. abstraction of ground water (agricultural use),7.2.8. abstraction of ground water (unknown use),7.2.9. small dams,7.2.10. large dams,7.2.11. dams (size unknown),7.3. other ecosystem modifications,8.1.1. unspecified species,8.1.2. named species,8.2.1. unspecified species,8.2.2. named species,8.3. introduced genetic material,8.4.1. unspecified species,8.4.2. named species,"8.5.1. unspecified ""species"" (disease)","8.5.2. named ""species"" (disease)",8.6. diseases of unknown cause,9.1.1. sewage,9.1.2. run-off,9.1.3. type unknown/unrecorded,9.2.1. oil spills,9.2.2. seepage from mining,9.2.3. type unknown/unrecorded,9.3.1. nutrient loads,"9.3.2. soil erosion, sedimentation",9.3.3. herbicides and pesticides,9.3.4. type unknown/unrecorded,9.4. garbage & solid waste,9.5.1. acid rain,9.5.2. smog,9.5.3. ozone,9.5.4. type unknown/unrecorded,9.6.1. light pollution,9.6.2. thermal pollution,9.6.3. noise pollution,9.6.4. type unknown/unrecorded,10.1. volcanoes,10.2. earthquakes/tsunamis,10.3. avalanches/landslides,11.1. habitat shifting & alteration,11.2. droughts,11.3. temperature extremes,11.4. storms & flooding,11.5. other impacts,12.1. other threat,tim,tt,d,i,u,s,ex,ew,re,cr,en,vu,lo,ne,le,da,no,terrestrial,marine,freshwater (=inland waters),generation
29,29,Anser anser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"This species is threatened by considerable hunting pressures across much of its range (Madge and Burn 1988, del Hoyo et al. 1992) and is susceptible to poisoning from lead shot ingestion (Mateo et al. 1998). It is also persecuted by farmers as it can cause considerable crop damage (Madge and Burn 1988, del Hoyo et al. 1992). The destruction and degradation of wetland habitats due to drainage (Madge and Burn 1988, del Hoyo et al. 1992, Grishanov 2006), conversion to agriculture (Madge and Burn 1988, del Hoyo et al. 1992), petroleum pollution, peat-extraction, changing wetland management practices (e.g. decreased grazing and mowing in meadows leading to scrub over-growth) and the burning and mowing of reeds is also a threat, especially in breeding areas (Grishanov 2006). The species is susceptible to avian influenza so may be threatened by future outbreaks of the virus (Melville and Shortridge 2006).",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11.6 years
30,30,Anser fabalis,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"The species declined in the past due to hunting (resulting in mortality, injury and disturbance) (del Hoyo et al. 1992, Kear 2005, Nikolaeva et al. 2006) and habitat loss (del Hoyo et al. 1992). Habitat degradation due to oil pollution (Grishanov 2006, Nikolaeva et al. 2006), drainage, peat-extraction, changing management practices (decreased grazing and mowing in meadows leading to scrub over-growth) and forest clearance is a threat to breeding areas in Russia (Grishanov 2006), Norway and Sweden (Madge and Burn 1988). The species also suffers from human persecution (Madge and Burn 1988) and is susceptible to poisoning by pesticides used on agricultural land (Kwon et al. 2004). Climate change poses a potential threat longer term on breeding grounds, most likely particularly to tundra populations (Carboneras and Kirwan 2014).",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11.4 years
32,32,Anser albifrons,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"The species is threatened by intense hunting pressure (del Hoyo et al. 1992) resulting in mortality  (Kear 2005a, Nikolaeva et al. 2006) and disturbance at staging (Nikolaeva et al. 2006) and moulting sites (Glahder and Walsh 2006). It is also susceptible to poisoning by pesticides used on agricultural land (Kwon et al. 2004). Populations in Greenland are threatened by human disturbance at moulting sites from tourists in cruise liners (once displaced from a site birds are unlikely to find unoccupied replacement sites) (Glahder and Walsh 2006), and the species is susceptible to avian influenza so may be threatened by future outbreaks of the vius (Melville and Shortridge 2006). Climatic changes are likely to cause range contractions in this species's already highly restricted breeding range (Kear 2005a), and are already causing other species (e.g. Canada Geese Branta canadensis) to move northward, increasing competition for resources (Kear 2005a, Fox et al. 2006). Oil exploration in the tundra habitat poses a threat to the species's breeding (Kear 2005a) and moulting sites (Glahder and Walsh 2006) by increasing the possibility of oil spills and chronic oil pollution (Grishanov 2006, Nikolaeva et al. 2006), by direct habitat destruction (influencing breeding site selection and reducing reproductive success) (Kear 2005a) and through human disturbance (Glahder and Walsh 2006). Wetland habitat degradation due to drainage, peat-extraction and changing management practices (decreased grazing and mowing in meadows leading to scrub over-growth) is also a problem in areas of Russia (Grishanov 2006). Utilisation The species is sustainably hunted for sport in Denmark (Bregnballe et al. 2006).",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11.3 years
33,33,Anser erythropus,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"Disturbance on breeding grounds (e.g. from increasing tourism, angling and reindeer husbandry) causes much disruption to nesting birds in Fennoscandia (Madsen 1996, N. Mikander in litt. 2016). Disturbance by hunters can be a significant limiting factor on survival and breeding output (Ebbinge and Spaans 1995, N. Petkov in litt. 2007). Illegal spring hunting and round-ups of moulting birds are taking place on the Russian breeding grounds (Jones in press) and illegal shooting continues in Norway (T. Aarvak pers. comm. 2007). In autumn and winter, illegal killing (including by poisoning; A. Fox in litt. 2016) and accidental shooting on the staging and wintering grounds is the most important threat (Madsen 1996, Aarvak et al.1997, Lorentsen et al. 1998, Kear 2005, Morozov 2006, Jones in press). In the Western Palearctic, at least 20-30% of the population are shot each year (Mooij 2010), often accidentally during hunting of other species. Habitat deterioration, as a result of land cultivation and increased water-levels in the Caspian Sea, is a further threat (Madsen 1996), as is habitat loss through the creation of reservoirs for hydroelectric power in Scandinavia (Madsen 1996). The species may also be threatened by nest predation from the Red Fox Vulpes vulpes and Arctic Fox Alopex lagopus (Madsen 1996, V. Morozov in litt. 2016). Climate change and associated habitat shifts are expected to impact negatively on this species and others dependent on tundra habitat for breeding. Modelling indicates that 28% of the habitat for this species could be lost by 2070 (Zöckler and Lysenko 2000). The wintering population at Dongting Lake, China, is considered to now be relatively stable, but the concentration of the majority of birds in this population at one site makes it extremely vulnerable to any factor that could affect this locality (Cong et al. 2012), most notably with changing hydrology and water quality of the Yangtze River (A. Fox in litt. 2016). This is especially the case because the species is reliant on specialist recessional grasslands in spring and autumn (Wang et al. 2012, 2013). In the region of Kaliningrad, Russia, important migratory stop-over points on the Baltic Sea coastline are being degraded through petroleum pollution, wetland drainage for agriculture, changes in wetland management leading to scrub and reed overgrowth, peat extraction, and the burning and mowing of reed beds (Grishanov 2006).",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,11.4 years
34,34,Cygnus cygnus,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"The species is threatened by habitat degradation and loss (such as the reclamation of coastal and inland wetlands) (Kear 2005a) especially in the Asian part of its breeding range (del Hoyo et al. 1992). Threats to its habitats include agricultural expansion (Kear 2005a), wetland drainage for irrigation (Ma and Cai 2002, Kear 2005a), overgrazing by livestock (e.g. sheep) (Ma and Cai 2002, Kear 2005a), vegetation cutting for winter livestock feed (Ma and Cai 2002), the development of roads (Ma and Cai 2002, Kear 2005a), mining (Ma and Cai 2002) (e.g. strip mining of sediment) (Gardarsson 2006), hydroelectric dam construction, disturbance from tourism (Ma and Cai 2002) and chronic oil pollution from oil exploration (Nikolaeva et al. 2006), exploitation (Ma and Cai 2002) and transportation (Nikolaeva et al. 2006). The species may suffer heavy losses from future oil spills (Nikolaeva et al. 2006), flying accidents (Kear 2005a) (such as collisions with overhead lines (Kear 2005a) or wind turbines (Larsen and Clausen 2002)), poisoning (Kear 2005a) from lead shot ingestion (Spray and Milne 1988) and natural disasters such as droughts or heavy snowstorms (Ma and Cai 2002), and is susceptible to avian influenza, so may be threatened by future outbreaks of the disease (Melville and Shortridge 2006). The species is also threatened by hunting (del Hoyo et al. 1992, Ma and Cai 2002, Kear 2005a), nest destruction and by subsistence egg collecting (Gudmundsson 1979, Ma and Cai 2002, Nikolaeva et al. 2006).",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,12.3 years
35,35,Tadorna tadorna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"The species is threatened by habitat loss as a result of tidal barrage schemes in Europe (Kear 2005, Burton 2006). It also suffers predation from American mink Neovison vison on islands (Nordström et al. 2002) and is susceptible to avian influenza so may be threatened by future outbreaks of the virus (Melville and Shortridge 2006). Utilisation The species is hunted for commercial and recreational purposes in Iran (Balmaki and Barati 2006), and its eggs used to be (and possibly still are) harvested in Iceland (Gudmundsson 1979).",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,10.9 years
36,36,Tadorna ferruginea,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Hunting is a threat, especially in south-east Europe (Johnsgard 1978, del Hoyo et al. 1992, Kear 2005a, Popovkina 2006) (e.g. in Turkey) (Scott and Rose 1996), although the species is largely protected in central and eastern Asia by its sacred status (Kear 2005a). Other threats to western populations include the loss and degradation of inland wetlands through subterranean water extraction for irrigation (Popovkina 2006) (leading to decreasing water supplies for seasonal and semi-permanent wetlands), widespread drainage of shallow marshes and lakes (Scott and Rose 1996), salt extraction (del Hoyo et al. 1992, Green et al. 2002, Popovkina 2006), urban development, pollution, introduction of exotic fish and overgrazing (del Hoyo et al. 1992, Green et al. 2002, Popovkina 2006). At the Klingnau Dam in northern Switzerland the species has been known to hybridise with the South African Shelduck Tadorna cana from escaped captive populations, which could pose a threat to the integrity of both species (Owen et al. 2006). The species is also susceptible to avian influenza (strain H5N1) and is therefore threatened by outbreaks of the virus (Melville and Shortridge 2006). Utilisation This species is hunted for commercial and recreational purposes in Gilan Province, northern Iran (Balmaki and Barati 2006).",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,10.9 years
37,37,Aix galericulata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7.4 years
38,38,Nettapus coromandelianus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7 years
39,39,Sibirionetta formosa,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"Hunting was probably the main reason for its decline and is still a serious threat, particularly as it concentrates in large flocks on wetlands and arable land. However, hunting itself is now thought to be in decline (Moores 1996, Moores et al. 2010). In China and South Korea, birds are killed by poisoned grain; pesticide poisoning and pollution from agricultural and household wastes are thought to be a serious problem in the Geum River, South Korea (Degtyarev et al. 2006). Large declines in the numbers of Anatidae have occurred in Sanjiang plain and Poyang Hu, China, as a result of habitat loss to agricultural development and hunting. Wintering sites in South Korea are largely unprotected and threatened by the development of wetlands (N. Moores in litt. 2010); there has been a recent proposal for building the largest tourist development in northeast Asia on the Haenem reclamation site, a key site for wintering Baikal Teal (C. Moores in litt. 2005). Also, its habit of forming dense aggregations in winter renders the species susceptible to infectious diseases; 10,000 birds were recorded dead owing to avian cholera in October, 2002 (Degtyarev et al. 2006). The species suffers from disturbance at the Geum River with up to 12 incidences per day of disturbance from low flying aircraft (Degtyarev et al. 2006).",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.6 years
40,40,Spatula querquedula,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,"Breeding The most significant threat encountered by this species on its breeding grounds in Europe is habitat deterioration through the drainage and reclamation of wetlands (Kear 2005b), the increasing climatic aridity and subsequent lowering of the water table, and the transformation of wetlands to dammed reservoirs (Scott and Rose 1996).  Other threats to this species include the destruction of nests during the early mowing of meadows (Kear 2005b), increased human disturbance (Kear 2005b), lead poisoning, botulism during hot summers (Kear 2005b) and hunting disturbance in Africa and Europe (Vaananen 2001) (> 500,000 are shot annually in Russia, Ukraine, France and Poland) (Kear 2005b). The invasive species American Mink Mustela vison also poses a threat through nest predation (Opermanis et al. 2001), and the species is susceptible to avian influenza (particularly strain H5N1) so is therefore threatened by outbreaks of the virus (Melville and Shortridge 2006). Non-breeding On its wintering grounds in Nigeria and Senegal the species is threatened by habitat destruction through dam construction, vegetation overgrowth and desertification (del Hoyo 1992, Polet 2000, Triplett and Yesou 2000), and in West Africa it is threatened by large-scale river diversion and irrigation schemes (Scott and Rose 1996). The species is also at risk from avian influenza in its African wintering grounds (Gaidet et al. 2007) as well as in its breeding areas (Melville and Shortridge 2006). The proportion of the species which migrates via the West Siberian flyway is susceptible to West Nile Virus, and is therefore threatened by future outbreaks (Ternovoi et al. 2004). Utilisation This species is hunted in Denmark , but there is evidence that this may be sustainable (Bregnballe et al. 2006). The species is also hunted for commercial and recreational purposes in Gilan Province, northern Iran (Balmaki and Barati 2006).",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.5 years
41,41,Spatula clypeata,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"The species is threatened by habitat loss in Britain and Ireland (Kear 2005), is occasionally killed by collisions with power transmission lines (Malcolm 1982), and suffers from nest predation by American mink Neovison vison (Opermanis et al. 2001, Nordström et al. 2002, Bartoszewicz and Zalewski 2003). It is susceptible to avian influenza (Melville and Shortridge 2006, Gaidet et al. 2007) and avian botulism (Forrester et al. 1980), so may be threatened by future outbreaks of these diseases. The species may suffer from reproductive impairment as a result of selenium accumulation in liver tissues (selenium contained in sub-surface agricultural drain-water used for wetland management in California led to bioaccumulation of the element in the food chain) (Paveglio et al. 1997). The species suffers mortality as a result of lead shot ingestion (Camargue, France and Spain [Mateo et al. 1998, Mondain-Monval et al. 2002]). Utilisation The species is a favoured quarry species throughout most of the world, but is rarely taken in large numbers (Kear 2005). It is hunted for sport in North America (Baldassarre and Bolen 1994), Denmark (Bregnballe et al. 2006) and the Po delta, Italy (Sorrenti et al. 2006), and is hunted commercially and recreationally in Iran (Balmaki and Barati 2006). The eggs of this species used to be (and possibly still are) harvested in Iceland (Gudmundsson 1979).",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.5 years
42,42,Mareca strepera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"The species is threatened by pollution (Kear 2005b) and disturbance from recreational use of freshwater wetlands (Kear 2005b, Pease et al. 2005). It also suffers mortality as a result of lead shot ingestion (Spain) (Mondain-Monval et al. 2002) and nest predation by American mink Neovison vison (Europe) (Opermanis et al. 2001). The species is susceptible to avian influenza, so may be threatened by future outbreaks (Melville and Shortridge 2006). Utilisation The species is hunted throughout most of its range (Kear 2005b) both for recreation (Bregnballe et al. 2006, Shortridge et al. 2006) and commercial uses (Balmaki and Barati 2006), but is rarely taken in large numbers except where it is particularly abundant (Kear 2005b). The eggs of this species used to be (and possibly still are) harvested in Iceland (Gudmundsson 1979).",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,7.1 years
43,43,Mareca falcata,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Hunting for food, for subsistence and local markets, is probably the major threat. This is particularly true on the non-breeding grounds in China, with an estimated 33,000-37,000 individuals of this species taken along the lower and middle Yangtze River basins in each of the four winters from 1988-1992 (Madge and Burn 1988).",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.6 years
44,44,Mareca penelope,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"This species is susceptible to disturbance from freshwater recreational activities (del Hoyo et al. 1992, Grishanov 2006) (e.g. tourists walking) (Mathers et al. 2000), pollution (including thallium contamination [Mochizuki, et al. 2005], petroleum pollution [Grishanov 2006]), wetland drainage (del Hoyo et al. 1992, Grishanov 2006), peat-extraction (e.g. in the Kaliningrad region of Russia) (Grishanov 2006), changing wetland management practices (decreased grazing and mowing in meadows leading to scrub over-growth) (Grishanov 2006) and the burning and mowing of reeds (Grishanov 2006). Avian influenza virus (strain H5N1) is also a potential threat (Melville and Shortridge 2006, Jonassen and Handeland 2007), as is poisoning from the ingestion of lead shot pellets (Mondain-Monval et al. 2002). Utilisation This species is hunted for sport (e.g. in the UK) (del Hoyo et al. 1992, Kear 2005b), and although population numbers in an area decrease significantly after a period of shooting, there is no current evidence that such utilisation poses and immediate threat to the species (Vaananen 2001, Bregnballe et al. 2006). The eggs of this species used to be (and possibly still are) harvested in Iceland (Gudmundsson 1979). This species is also hunted for commercial and recreational purposes in Gilan Province, northern Iran (Balmaki and Barati 2006).",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.4 years
45,45,Mareca americana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3.99 years
46,46,Anas luzonica,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Exceptionally high levels of hunting and trapping have been evident since the 1960s. Thousands were reportedly shot weekly in August-October and January-March in the late 1980s. Conversion of natural wetlands through drainage, adoption of aquaculture and fishpond creation threatened the species at Candaba Marsh and Polillo. The on-going conversion of habitat at Liguasan is also thought to be impacting the species (D. Allen in litt. 2012). Mangrove destruction and the recent extensive use of pesticides on rice-fields are also likely to have had serious impacts.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6.6 years
47,47,Anas poecilorhyncha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.6 years
48,48,Anas zonorhyncha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.6 years
